brand,brand_id,sku,name,description,category_id,category_name,category_confidence,price_raw,price_currency,base_price_toman,price_is_inquiry,accuracy,size_range,size_label_fa,specifications_json,section_title,source_file,source_row_hint,parse_flags
Dasqua | داسکوا,4,4511-5110,میکرومی داخیل سه فک دیجیتال — 0-63mm,میکرومی داخیل سه فک دیجیتال,58,انواع میکرومتر,high,"668,250,000",rial,66825000,false,,0-63mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-63mm""}], ""dimensions"": [], ""features"": {""دیجیتال"": true}}",میکرومی داخیل سه فک دیجیتال,لیست قیمت داسکوا 14050212.pdf,line:1140,
Dasqua | داسکوا,4,4511-5111,میکرومی داخیل سه فک دیجیتال,میکرومی داخیل سه فک دیجیتال,58,انواع میکرومتر,high,"699,050,000",rial,69905000,false,,,,"{""technical_specs"": [], ""dimensions"": [], ""features"": {""دیجیتال"": true}}",میکرومی داخیل سه فک دیجیتال,لیست قیمت داسکوا 14050212.pdf,line:1145,
Dasqua | داسکوا,4,4511-5112,میکرومی داخیل سه فک دیجیتال,میکرومی داخیل سه فک دیجیتال,58,انواع میکرومتر,high,"775,100,000",rial,77510000,false,,,,"{""technical_specs"": [], ""dimensions"": [], ""features"": {""دیجیتال"": true}}",میکرومی داخیل سه فک دیجیتال,لیست قیمت داسکوا 14050212.pdf,line:1150,
Dasqua | داسکوا,4,4511-5113,میکرومی داخیل سه فک دیجیتال,میکرومی داخیل سه فک دیجیتال,58,انواع میکرومتر,high,"740,250,000",rial,74025000,false,,,,"{""technical_specs"": [], ""dimensions"": [], ""features"": {""دیجیتال"": true}}",میکرومی داخیل سه فک دیجیتال,لیست قیمت داسکوا 14050212.pdf,line:1155,
Dasqua | داسکوا,4,4511-5114,میکرومی داخیل سه فک دیجیتال — 0-125mm,میکرومی داخیل سه فک دیجیتال,58,انواع میکرومتر,high,"855,200,000",rial,85520000,false,,0-125mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-125mm""}], ""dimensions"": [], ""features"": {""دیجیتال"": true}}",میکرومی داخیل سه فک دیجیتال,لیست قیمت داسکوا 14050212.pdf,line:1160,
Dasqua | داسکوا,4,4511-5115,ی داخیل سه فک دیجیتال,ی داخیل سه فک دیجیتال,57,انواع کولیس,high,"945,700,000",rial,94570000,false,,,,"{""technical_specs"": [], ""dimensions"": [], ""features"": {""دیجیتال"": true}}",ی داخیل سه فک دیجیتال,لیست قیمت داسکوا 14050212.pdf,line:1166,
Dasqua | داسکوا,4,4511-5116,میکرومی داخیل سه فک دیجیتال — 0-175mm,میکرومی داخیل سه فک دیجیتال,58,انواع میکرومتر,high,"1,069,050,000",rial,106905000,false,,0-175mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-175mm""}], ""dimensions"": [], ""features"": {""دیجیتال"": true}}",میکرومی داخیل سه فک دیجیتال,لیست قیمت داسکوا 14050212.pdf,line:1171,
Dasqua | داسکوا,4,4511-5117,ی داخیل سه فک دیجیتال,ی داخیل سه فک دیجیتال,67,انواع گیج,high,"1,212,900,000",rial,121290000,false,,,,"{""technical_specs"": [], ""dimensions"": [], ""features"": {""دیجیتال"": true}}",ی داخیل سه فک دیجیتال,لیست قیمت داسکوا 14050212.pdf,line:1177,
Dasqua | داسکوا,4,4511-5118,میکرومی داخیل سه فک دیجیتال — 0-225mm,میکرومی داخیل سه فک دیجیتال,58,انواع میکرومتر,high,"1,428,800,000",rial,142880000,false,,0-225mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-225mm""}], ""dimensions"": [], ""features"": {""دیجیتال"": true}}",میکرومی داخیل سه فک دیجیتال,لیست قیمت داسکوا 14050212.pdf,line:1182,
Dasqua | داسکوا,4,4511-5119,ی داخیل سه فک دیجیتال,ی داخیل سه فک دیجیتال,67,انواع گیج,high,"1,624,050,000",rial,162405000,false,,,,"{""technical_specs"": [], ""dimensions"": [], ""features"": {""دیجیتال"": true}}",ی داخیل سه فک دیجیتال,لیست قیمت داسکوا 14050212.pdf,line:1188,
Dasqua | داسکوا,4,4511-5120,میکرومی داخیل سه فک دیجیتال — 0-275mm,میکرومی داخیل سه فک دیجیتال,58,انواع میکرومتر,high,"1,952,950,000",rial,195295000,false,,0-275mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-275mm""}], ""dimensions"": [], ""features"": {""دیجیتال"": true}}",میکرومی داخیل سه فک دیجیتال,لیست قیمت داسکوا 14050212.pdf,line:1193,
Dasqua | داسکوا,4,4511-5121,میکرومی داخیل سه فک دیجیتال,میکرومی داخیل سه فک دیجیتال,58,انواع میکرومتر,high,"2,035,000,000",rial,203500000,false,,,,"{""technical_specs"": [], ""dimensions"": [], ""features"": {""دیجیتال"": true}}",میکرومی داخیل سه فک دیجیتال,لیست قیمت داسکوا 14050212.pdf,line:1198,
Dasqua | داسکوا,4,4511-9205,میکرومی داخل دیجیتال سه فک با رینگ گیج IP54ضدآب ست,میکرومی داخل دیجیتال سه فک با رینگ گیج IP54ضدآب ست,58,انواع میکرومتر,high,"1,541,900,000",rial,154190000,false,0/001mm,,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/001mm""}], ""dimensions"": [], ""features"": {""ضدآب"": true, ""دیجیتال"": true}}",میکرومی داخل دیجیتال سه فک با رینگ گیج ‪ IP54ضدآب ست,لیست قیمت داسکوا 14050212.pdf,line:1240,
Dasqua | داسکوا,4,4511-9210,میکرومی داخل دیجیتال سه فک با رینگ گیج IP54ضدآب ست,میکرومی داخل دیجیتال سه فک با رینگ گیج IP54ضدآب ست,58,انواع میکرومتر,high,"1,017,650,000",rial,101765000,false,0/001mm,,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/001mm""}], ""dimensions"": [], ""features"": {""ضدآب"": true, ""دیجیتال"": true}}",میکرومی داخل دیجیتال سه فک با رینگ گیج ‪ IP54ضدآب ست,لیست قیمت داسکوا 14050212.pdf,line:1245,
Dasqua | داسکوا,4,4511-9215,ست میکرومی 2,ست میکرومی 2,58,انواع میکرومتر,high,"2,199,500,000",rial,219950000,false,0/001mm,,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/001mm""}], ""dimensions"": [], ""features"": {}}",ست میکرومی ‪2,لیست قیمت داسکوا 14050212.pdf,line:1250,
Dasqua | داسکوا,4,4511-9220,میکرومی داخل دیجیتال سه فک ست 3,میکرومی داخل دیجیتال سه فک ست 3,58,انواع میکرومتر,high,,rial,,false,0/001mm,,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/001mm""}], ""dimensions"": [], ""features"": {""دیجیتال"": true}}",میکرومی داخل دیجیتال سه فک ست ‪3,لیست قیمت داسکوا 14050212.pdf,line:1254,missing_price
Dasqua | داسکوا,4,4550-1005,میکرومی چرخ دنده — 0-25mm,میکرومی چرخ دنده,58,انواع میکرومتر,high,"205,650,000",rial,20565000,false,0/01mm,0-25mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01mm""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-25mm""}], ""dimensions"": [], ""features"": {}}",میکرومی چرخ دنده,لیست قیمت داسکوا 14050212.pdf,line:1334,
Dasqua | داسکوا,4,4560-0001,میکرومی چرخ دنده پراپ — 0-10mm,میکرومی چرخ دنده پراپ,58,انواع میکرومتر,high,,rial,,false,,0-10mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-10mm""}], ""dimensions"": [], ""features"": {}}",میکرومی چرخ دنده پراپ,لیست قیمت داسکوا 14050212.pdf,line:1348,missing_price
Dasqua | داسکوا,4,4560-0002,میکرومی چرخ دنده پراپ 1 — 0-20mm,میکرومی چرخ دنده پراپ 1,58,انواع میکرومتر,high,,rial,,false,,0-20mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-20mm""}], ""dimensions"": [], ""features"": {}}",میکرومی چرخ دنده پراپ ‪1,لیست قیمت داسکوا 14050212.pdf,line:1351,missing_price
Dasqua | داسکوا,4,4560-0003,میکرومی چرخ دنده پراپ 2 — 0-30mm,میکرومی چرخ دنده پراپ 2,58,انواع میکرومتر,high,,rial,,false,,0-30mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-30mm""}], ""dimensions"": [], ""features"": {}}",میکرومی چرخ دنده پراپ ‪2,لیست قیمت داسکوا 14050212.pdf,line:1354,missing_price
Dasqua | داسکوا,4,4560-0004,پراپ میکرومی 3 — 0-40mm,پراپ میکرومی 3,58,انواع میکرومتر,high,,rial,,false,,0-40mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-40mm""}], ""dimensions"": [], ""features"": {}}",پراپ میکرومی ‪3,لیست قیمت داسکوا 14050212.pdf,line:1357,missing_price
Dasqua | داسکوا,4,4560-0005,میکرومی چرخ دنده پراپ 4 — 0-50mm,میکرومی چرخ دنده پراپ 4,58,انواع میکرومتر,high,,rial,,false,,0-50mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-50mm""}], ""dimensions"": [], ""features"": {}}",میکرومی چرخ دنده پراپ ‪4,لیست قیمت داسکوا 14050212.pdf,line:1360,missing_price
Dasqua | داسکوا,4,4560-0006,میکرومی چرخ دنده پراپ 5 — 0-60mm,میکرومی چرخ دنده پراپ 5,58,انواع میکرومتر,high,,rial,,false,,0-60mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-60mm""}], ""dimensions"": [], ""features"": {}}",میکرومی چرخ دنده پراپ ‪5,لیست قیمت داسکوا 14050212.pdf,line:1363,missing_price
Dasqua | داسکوا,4,4560-0007,پراپ میکرومی 6 — 0-70mm,پراپ میکرومی 6,58,انواع میکرومتر,high,,rial,,false,,0-70mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-70mm""}], ""dimensions"": [], ""features"": {}}",پراپ میکرومی ‪6,لیست قیمت داسکوا 14050212.pdf,line:1366,missing_price
Dasqua | داسکوا,4,4560-0008,میکرومی چرخ دنده پراپ 7 — 0-80mm,میکرومی چرخ دنده پراپ 7,58,انواع میکرومتر,high,,rial,,false,,0-80mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-80mm""}], ""dimensions"": [], ""features"": {}}",میکرومی چرخ دنده پراپ ‪7,لیست قیمت داسکوا 14050212.pdf,line:1369,missing_price
Dasqua | داسکوا,4,4560-0009,میکرومی چرخ دنده پراپ 8 — 0-90mm,میکرومی چرخ دنده پراپ 8,58,انواع میکرومتر,high,,rial,,false,,0-90mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-90mm""}], ""dimensions"": [], ""features"": {}}",میکرومی چرخ دنده پراپ ‪8,لیست قیمت داسکوا 14050212.pdf,line:1372,missing_price
Dasqua | داسکوا,4,4560-0010,پراپ میکرومی 9 — 0-100mm,پراپ میکرومی 9,58,انواع میکرومتر,high,,rial,,false,,0-100mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-100mm""}], ""dimensions"": [], ""features"": {}}",پراپ میکرومی ‪9,لیست قیمت داسکوا 14050212.pdf,line:1375,missing_price
Dasqua | داسکوا,4,4560-0011,میکرومی چرخ دنده پراپ 10 — 0-110mm,میکرومی چرخ دنده پراپ 10,58,انواع میکرومتر,high,,rial,,false,,0-110mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-110mm""}], ""dimensions"": [], ""features"": {}}",میکرومی چرخ دنده پراپ ‪10,لیست قیمت داسکوا 14050212.pdf,line:1378,missing_price
Dasqua | داسکوا,4,4560-5501,میکرومی پیچ پراپ 6,میکرومی پیچ پراپ 6,58,انواع میکرومتر,high,,rial,,false,,,,"{""technical_specs"": [], ""dimensions"": [], ""features"": {}}",میکرومی پیچ پراپ ‪6,لیست قیمت داسکوا 14050212.pdf,line:1424,missing_price
Dasqua | داسکوا,4,4560-5502,میکرومی پیچ پراپ 7,میکرومی پیچ پراپ 7,58,انواع میکرومتر,high,,rial,,false,,,,"{""technical_specs"": [], ""dimensions"": [], ""features"": {}}",میکرومی پیچ پراپ ‪7,لیست قیمت داسکوا 14050212.pdf,line:1426,missing_price
Dasqua | داسکوا,4,4560-5503,پراپ میکرومی 8,پراپ میکرومی 8,58,انواع میکرومتر,high,,rial,,false,,,,"{""technical_specs"": [], ""dimensions"": [], ""features"": {}}",پراپ میکرومی ‪8,لیست قیمت داسکوا 14050212.pdf,line:1428,missing_price
Dasqua | داسکوا,4,4560-5504,پراپ میکرومی 9,پراپ میکرومی 9,58,انواع میکرومتر,high,,rial,,false,,,,"{""technical_specs"": [], ""dimensions"": [], ""features"": {}}",پراپ میکرومی ‪9,لیست قیمت داسکوا 14050212.pdf,line:1430,missing_price
Dasqua | داسکوا,4,4560-5505,پراپ میکرومی 10,پراپ میکرومی 10,58,انواع میکرومتر,high,,rial,,false,,,,"{""technical_specs"": [], ""dimensions"": [], ""features"": {}}",پراپ میکرومی ‪10,لیست قیمت داسکوا 14050212.pdf,line:1432,missing_price
Dasqua | داسکوا,4,4560-5506,میکرومی پیچ پراپ 11,میکرومی پیچ پراپ 11,58,انواع میکرومتر,high,,rial,,false,,,,"{""technical_specs"": [], ""dimensions"": [], ""features"": {}}",میکرومی پیچ پراپ ‪11,لیست قیمت داسکوا 14050212.pdf,line:1434,missing_price
Dasqua | داسکوا,4,4560-5507,میکرومی پیچ پراپ 12,میکرومی پیچ پراپ 12,58,انواع میکرومتر,high,,rial,,false,,,,"{""technical_specs"": [], ""dimensions"": [], ""features"": {}}",میکرومی پیچ پراپ ‪12,لیست قیمت داسکوا 14050212.pdf,line:1436,missing_price
Dasqua | داسکوا,4,4560-5508,میکرومی پیچ پراپ 13,میکرومی پیچ پراپ 13,58,انواع میکرومتر,high,,rial,,false,,,,"{""technical_specs"": [], ""dimensions"": [], ""features"": {}}",میکرومی پیچ پراپ ‪13,لیست قیمت داسکوا 14050212.pdf,line:1438,missing_price
Dasqua | داسکوا,4,4560-5509,میکرومی پیچ پراپ 14,میکرومی پیچ پراپ 14,58,انواع میکرومتر,high,,rial,,false,,,,"{""technical_specs"": [], ""dimensions"": [], ""features"": {}}",میکرومی پیچ پراپ ‪14,لیست قیمت داسکوا 14050212.pdf,line:1440,missing_price
Dasqua | داسکوا,4,4560-5510,میکرومی پیچ پراپ 15,میکرومی پیچ پراپ 15,58,انواع میکرومتر,high,,rial,,false,,,,"{""technical_specs"": [], ""dimensions"": [], ""features"": {}}",میکرومی پیچ پراپ ‪15,لیست قیمت داسکوا 14050212.pdf,line:1442,missing_price
Dasqua | داسکوا,4,4560-6001,پراپ میکرومی,پراپ میکرومی,58,انواع میکرومتر,high,,rial,,false,,,,"{""technical_specs"": [], ""dimensions"": [], ""features"": {}}",پراپ میکرومی,لیست قیمت داسکوا 14050212.pdf,line:1412,missing_price
Dasqua | داسکوا,4,4560-6002,پراپ میکرومی,پراپ میکرومی,58,انواع میکرومتر,high,,rial,,false,,,,"{""technical_specs"": [], ""dimensions"": [], ""features"": {}}",پراپ میکرومی,لیست قیمت داسکوا 14050212.pdf,line:1413,missing_price
